area,organismo_origen,via_acceso,año,provincia,contexto,contexto1,circunstancia,alojamiento,violencia_fisica,violencia_psiquica,violencia_genero,violencia_salud,resumen_hecho,descripcion_institucion,establecimiento,
PRONALCI,SECRETARIA DE DDHH,Telefónica,"2017,00",Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario PROVINCIAL,,,,,,"Denegación acceso atención médica, Interrupción / Mala administración de medicación en tratamientos",,Servicio Penitenciario Provincial,UPP Nº 47 de San Martin,
PRONALCI,SECRETARIA DE DDHH,Telefónica,"2017,00",Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario PROVINCIAL,,,"Golpes, Heridas penetrantes",,,,,Servicio Penitenciario Provincial,UPP Nº 24 Florencio Varela,
PRONALCI,SECRETARIA DE DDHH,Telefónica,"2017,00",Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario PROVINCIAL,,"Mala alimentación, Malas condiciones de alojamiento (higiene), Segregación / Confinamiento",,,,"Denegación acceso atención médica, Falta de administración de medicación",,Servicio Penitenciario Provincial,UPP Nº 24 Florencio Varela,
PRONALCI,SECRETARIA DE DDHH,Telefónica,"2017,00",Buenos Aires,Situaciones de Detención,Comisaría,,,Golpes,,,"Denegación acceso atención médica, Interrupción / Mala administración de medicación en tratamientos",,,,
PRONALCI,SECRETARIA DE DDHH,Telefónica,"2017,00",Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario PROVINCIAL,,,,,,"Denegación acceso atención médica, Interrupción / Mala administración de medicación en tratamientos",,Servicio Penitenciario Provincial,UPP Nº 46 de San Martín,
PRONALCI,SECRETARIA DE DDHH,Telefónica,"2017,00",Córdoba,Situaciones de Detención,Penal / Complejo Penitenciario PROVINCIAL,,,,Alejamiento de vínculos,,"Denegación acceso atención médica, Falta de administración de medicación",,Servicio Penitenciario Provincial,Unidad Penal de Cruz del Eje,
PRONALCI,SECRETARIA DE DDHH,Telefónica,"2016,00",Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario PROVINCIAL,,,,,,"Denegación acceso atención médica, Traslado por asistencia médica: incumplimiento, dilaciones, etc.",,Servicio Penitenciario Provincial,UPP Nº 43 de Gonzalez Catan,
PRONALCI,SECRETARIA DE DDHH,Telefónica,"2017,00",Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario PROVINCIAL,,,Golpes,,,Denegación acceso atención médica,,Servicio Penitenciario Provincial,UPP Nº 30 Alvear,
PRONALCI,SECRETARIA DE DDHH,Telefónica,"2017,00",Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario FEDERAL,,Segregación / Confinamiento,,,,Denegación acceso atención médica,,Servicio Penitenciario Federal,CPF Nº 1 EZEIZA,
PRONALCI,SECRETARIA DE DDHH,Telefónica,"2010,00",Salta,Situaciones de Tránsito,Espacio Público,,,Golpes,,,,,Policia Provincial,,
PRONALCI,SECRETARIA DE DDHH,Telefónica,"2016,00",Salta,Situaciones de Tránsito,Espacio Público,,,,"Hostigamiento, Amenazas",,,,Policia Provincial,,
PRONALCI,SECRETARIA DE DDHH,Telefónica,"2016,00",Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario PROVINCIAL,,,,,,Denegación acceso atención médica,,Servicio Penitenciario Provincial,UPP Nº 26 OLMOS,
PRONALCI,SECRETARIA DE DDHH,Telefónica,"2016,00",Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario PROVINCIAL,,,Heridas penetrantes,,,Denegación acceso atención médica,,Servicio Penitenciario Provincial,UPP Nº 18 de Gorina,
PRONALCI,SECRETARIA DE DDHH,Telefónica,"2016,00",Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario FEDERAL,,,,Restricción injustificada derechos al trabajo y la educación,,,,Servicio Penitenciario Federal,CPF Nº 1 EZEIZA,
PRONALCI,SECRETARIA DE DDHH,Telefónica,"2016,00",Buenos Aires,Situaciones de Detención,Comisaría,,Segregación / Confinamiento,Golpes,,,,,Policia Provincial,,
PRONALCI,SECRETARIA DE DDHH,Telefónica,"2016,00",Salta,Situaciones de Detención,Penal / Complejo Penitenciario FEDERAL,,Malas condiciones de alojamiento (infraestructura),Golpes,Amenazas,,,,Servicio Penitenciario Federal,,
PRONALCI,SECRETARIA DE DDHH,Telefónica,"2016,00",Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario PROVINCIAL,,,,Amenazas,,,,,,
PRONALCI,SECRETARIA DE DDHH,Telefónica,"2016,00",Ciudad de Buenos Aires,Situaciones de Tránsito,Espacio Público,,,Muerte,,,,,Policia Federal Argentina (PFA),,
PRONALCI,SECRETARIA DE DDHH,Telefónica,"2016,00",Chaco,Situaciones de Detención,Penal / Complejo Penitenciario FEDERAL,,,,Amenazas,,,,Servicio Penitenciario Federal,UPF Nº 11 CHACO,
PRONALCI,SECRETARIA DE DDHH,Telefónica,"2017,00",Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario PROVINCIAL,,,,Ablandamiento,,,,Servicio Penitenciario Provincial,,
PRONALCI,SECRETARIA DE DDHH,Telefónica,"2017,00",Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario PROVINCIAL,,,Golpes,,,,,Servicio Penitenciario Provincial,UPP Nº 30 GRAL ALVEAR,
PRONALCI,SECRETARIA DE DDHH,Telefónica,"2017,00",Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario PROVINCIAL,,Malas condiciones de alojamiento (higiene),,,,Denegación acceso atención médica,,Servicio Penitenciario Provincial,UPP Nº 39 ITUZAINGO,
PRONALCI,SECRETARIA DE DDHH,Telefónica,"2017,00",Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario PROVINCIAL,,,Golpes,,,,,Servicio Penitenciario Provincial,UPP Nº 51 Magdalena,
PRONALCI,SECRETARIA DE DDHH,Telefónica,"2017,00",Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario PROVINCIAL,,,Golpes,Otras formas de maltrato psicológico,,Denegación acceso atención médica,,Servicio Penitenciario Provincial,UPP Nº 51 Magdalena,
PRONALCI,SECRETARIA DE DDHH,Telefónica,"2017,00",Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario FEDERAL,,,,"Restricción injustificada derechos al trabajo y la educación, Restricción injustificada de contacto",,,,Servicio Penitenciario Federal,CPF Nº 2 MARCOS PAZ,
PRONALCI,SECRETARIA DE DDHH,Telefónica,"2017,00",Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario PROVINCIAL,,Segregación / Confinamiento,,,,,,Servicio Penitenciario Provincial,UPP Nº 51 MAGDALENA,
PRONALCI,SECRETARIA DE DDHH,Telefónica,"2017,00",Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario FEDERAL,,,,,,"Denegación acceso atención médica, Falta de acceso ayudas técnicas y/o elementos / insumos medico asistenciales",,Servicio Penitenciario Federal,CPF Nº 2 MARCOS PAZ,
PRONALCI,SECRETARIA DE DDHH,Telefónica,"2017,00",Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario PROVINCIAL,,Hurto / Robo de pertenencias,Golpes,Amenazas,,,,Servicio Penitenciario Provincial,UPP Nº 28 MAGDALENA,
PRONALCI,SECRETARIA DE DDHH,Telefónica,"2017,00",Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario PROVINCIAL,,,,,,,,Servicio Penitenciario Provincial,UPP Nº 51 MAGDALENA,
PRONALCI,SECRETARIA DE DDHH,Telefónica,"2017,00",Buenos Aires,Situaciones de Tránsito,Espacio Público,Allanamiento,,,,,,,,,
PRONALCI,SECRETARIA DE DDHH,Telefónica,"2017,00",Buenos Aires,Situaciones de Detención,Comisaría,,Malas condiciones de alojamiento (higiene),Golpes,,,Denegación acceso atención médica,,Policia Provincial,Comisaría Villa Diamante,
PRONALCI,SECRETARIA DE DDHH,Telefónica,"2017,00",Buenos Aires,Situaciones de Internación,Hospital General,,Mala alimentación,,,,Falta de administración de medicación,,Policia Provincial,Comisaría Villa Diamante,
PRONALCI,SECRETARIA DE DDHH,Telefónica,"2017,00",Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario PROVINCIAL,,,Muerte,,,,,,,
PRONALCI,SECRETARIA DE DDHH,Telefónica,"2017,00",Chubut,Situaciones de Detención,Penal / Complejo Penitenciario FEDERAL,,,,Otras formas de maltrato psicológico,Otras formas de violencia sexual y/o de género,,,Servicio Penitenciario Federal,UPF Nº 6 RAWSON,
PRONALCI,SECRETARIA DE DDHH,Telefónica,"2017,00",Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario PROVINCIAL,,,,,,Denegación acceso atención médica,,Servicio Penitenciario Provincial,UPP Nº 32 Florencio Varela,
PRONALCI,SECRETARIA DE DDHH,Telefónica,"2017,00",Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario PROVINCIAL,,,,,,Denegación acceso atención médica,,Servicio Penitenciario Provincial,UPP Nº 3 SAN NICOLAS,
PRONALCI,SECRETARIA DE DDHH,Personal,"2017,00",Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario FEDERAL,,,,,,,,Servicio Penitenciario Federal,CPF Nº 2 MARCOS PAZ,
PRONALCI,SECRETARIA DE DDHH,Telefónica,"2017,00",Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario PROVINCIAL,,Mala alimentación,,,,,,Servicio Penitenciario Provincial,UPP Nº 30 de Gral. Alvear / UPP Nº 2 de Sierra Chica,
PRONALCI,SECRETARIA DE DDHH,Telefónica,"2017,00",Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario PROVINCIAL,,Hurto / Robo de pertenencias,,,,,,Servicio Penitenciario Provincial,UPP Nº 30 de Gral. Alvear / UPP Nº 2 de Sierra Chica,
PRONALCI,SECRETARIA DE DDHH,Telefónica,"2016,00",Chaco,Situaciones de Detención,Comisaría,,,,Amenazas,Violación,,,Policia Provincial,Comisaria Gral Pinedo,
PRONALCI,SECRETARIA DE DDHH,Telefónica,"2015,00",Chaco,Situaciones de Detención,Comisaría,,Mala alimentación,Golpes,,,,,Policia Provincial,Comisaria Gral Pinedo,
PRONALCI,SECRETARIA DE DDHH,Telefónica,"2017,00",Chaco,Situaciones de Detención,Penal / Complejo Penitenciario FEDERAL,,,Golpes,Alejamiento de vínculos,,,,Servicio Penitenciario Federal,,
PRONALCI,SECRETARIA DE DDHH,Personal,"2017,00",Ciudad de Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario FEDERAL,,,,,,"Denegación acceso atención médica, Traslado por asistencia médica: incumplimiento, dilaciones, etc.",,Servicio Penitenciario Federal,CPF CABA DEVOTO,
PRONALCI,SECRETARIA DE DDHH,Telefónica,"2017,00",Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario FEDERAL,,,,,,"Denegación acceso atención médica, Falta de acceso ayudas técnicas y/o elementos / insumos medico asistenciales",,Servicio Penitenciario Federal,CPF Nº 1 EZEIZA,
Otros,SECRETARIA DE DDHH,Telefónica,"2017,00",Salta,Situaciones de Detención,Penal / Complejo Penitenciario FEDERAL,,,,,,"Traslado por asistencia médica: incumplimiento, dilaciones, etc.",,Servicio Penitenciario Federal,CPF Nº 3 Guemes,
Otros,SECRETARIA DE DDHH,Telefónica,"2017,00",Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario PROVINCIAL,,,,,,"Denegación acceso atención médica, Falta de acceso ayudas técnicas y/o elementos / insumos medico asistenciales",,Servicio Penitenciario Provincial,UPP Nº 47,
Otros,SECRETARIA DE DDHH,Telefónica,"2017,00",Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario FEDERAL,,,Heridas penetrantes,,,Denegación acceso atención médica,,Servicio Penitenciario Federal,CPF Nº 2 Marcos Paz,
Otros,SECRETARIA DE DDHH,Telefónica,"2017,00",Ciudad de Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario FEDERAL,,,Golpes,,,,,Servicio Penitenciario Federal,CPF CABA,
Otros,SECRETARIA DE DDHH,Telefónica,"2017,00",Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario PROVINCIAL,,"Mala alimentación, Malas condiciones de alojamiento (higiene)",,,,,,Servicio Penitenciario Provincial,UPP Nº 42 FCIO VARELA,
Otros,SECRETARIA DE DDHH,Telefónica,"2017,00",Ciudad de Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario FEDERAL,,,Golpes,,,Denegación acceso atención médica,,Servicio Penitenciario Provincial,CPF Nº 2 DEVOTO,
Otros,SECRETARIA DE DDHH,Telefónica,"2017,00",Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario PROVINCIAL,,,,,,Denegación acceso atención médica,,Servicio Penitenciario Provincial,,
Otros,SECRETARIA DE DDHH,Telefónica,"2017,00",Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario PROVINCIAL,,,Golpes,Amenazas,,,,Servicio Penitenciario Provincial,UPP Nº 38 Sierra Chica,
Otros,SECRETARIA DE DDHH,Telefónica,"2017,00",Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario FEDERAL,,,,,,"Denegación acceso atención médica, Interrupción / Mala administración de medicación en tratamientos",,Servicio Penitenciario Federal,CPF IV EZEIZA,
Otros,SECRETARIA DE DDHH,Telefónica,"2017,00",Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario PROVINCIAL,,,,Amenazas,,,,Servicio Penitenciario Provincial,UPP Nº 36 Magdalena,
Otros,SECRETARIA DE DDHH,Telefónica,"2016,00",Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario PROVINCIAL,,,,"Amenazas, Alejamiento de vínculos",,,,Servicio Penitenciario Provincial,,
Otros,SECRETARIA DE DDHH,Telefónica,"2016,00",Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario PROVINCIAL,,,,,,,,Servicio Penitenciario Provincial,UPP Nº 23 FCIO VARELA,
Otros,SECRETARIA DE DDHH,Telefónica,"2017,00",Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario PROVINCIAL,,Hurto / Robo de pertenencias,Golpes,,,Denegación acceso atención médica,,Servicio Penitenciario Provincial,UPP Nº 23 FCIO VARELA,
Otros,SECRETARIA DE DDHH,Telefónica,"2017,00",Ciudad de Buenos Aires,Situaciones de Tránsito,Espacio Público,Reclamo ante las autoridades,,Otras formas de maltrato físico,,,,,Policia Metropolitana (GCBA),,
Otros,SECRETARIA DE DDHH,Telefónica,"2017,00",Buenos Aires,Situaciones de Tránsito,Espacio Público,,,"Golpes, Otras formas de maltrato físico",,,,,Policia Provincial,,
Otros,SECRETARIA DE DDHH,Telefónica,"2017,00",Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario PROVINCIAL,,Hurto / Robo de pertenencias,Heridas penetrantes,Amenazas,,,,Servicio Penitenciario Provincial,UPP Nº 37 de Barker,
Otros,SECRETARIA DE DDHH,Telefónica,"2017,00",Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario PROVINCIAL,,,,Alejamiento de vínculos,,,,Servicio Penitenciario Provincial,UPP Nº 38 Sierra Chica,
Otros,SECRETARIA DE DDHH,Telefónica,"2017,00",Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario PROVINCIAL,,Segregación / Confinamiento,,"Ablandamiento, Amenazas",,,,Servicio Penitenciario Provincial,UPP Nº 46 San Martin,
Otros,SECRETARIA DE DDHH,Personal,"2017,00",Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario PROVINCIAL,,,,Amenazas,,,,Servicio Penitenciario Provincial,UPP Nº 19 Saavedra,
PRONALCI,SECRETARIA DE DDHH,Telefónica,"2017,00",Buenos Aires,Situaciones de Tránsito,Espacio Público,,,,,,Denegación acceso atención médica,,Policia Provincial,Comisaria Nº 2,
Otros,SECRETARIA DE DDHH,Telefónica,"2017,00",Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario PROVINCIAL,,Mala alimentación,,,,,,Servicio Penitenciario Provincial,UPP Nº 1 de Olmos,
PRONALCI,SECRETARIA DE DDHH,Telefónica,"2017,00",Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario PROVINCIAL,,,,,,"Denegación acceso atención médica, Falta de administración de medicación",,Servicio Penitenciario Provincial,UPP Nº 47 San Isidro,
Otros,SECRETARIA DE DDHH,Email,"2017,00",Santiago del Estero,Situaciones de Tránsito,Espacio Público,Desalojo,,Golpes,Amenazas,,,,Policia Provincial,,
Otros,SECRETARIA DE DDHH,Telefónica,"2017,00",Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario PROVINCIAL,,,,,,"Denegación acceso atención médica, Falta de administración de medicación",,Servicio Penitenciario Provincial,UPP Nº 35 de Magdalena,
PRONALCI,SECRETARIA DE DDHH,Telefónica,"2017,00",Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario PROVINCIAL,,Segregación / Confinamiento,,,,,,Servicio Penitenciario Provincial,,
PRONALCI,SECRETARIA DE DDHH,Telefónica,"2017,00",Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario PROVINCIAL,,,,,,Denegación acceso atención médica,,Servicio Penitenciario Provincial,UPP Nº 34 Melchor Romero,
PRONALCI,SECRETARIA DE DDHH,Personal,"2017,00",Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario PROVINCIAL,,,,,,Denegación acceso atención médica,,Servicio Penitenciario Provincial,,
PRONALCI,SECRETARIA DE DDHH,Telefónica,"2017,00",Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario PROVINCIAL,,,,,,Denegación acceso atención médica,,Servicio Penitenciario Provincial,UPP Nº 35 Magdalena,
PRONALCI,SECRETARIA DE DDHH,Telefónica,"2017,00",Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario PROVINCIAL,,,,"Otras formas de maltrato psicológico, Extorsión, forzamiento de la conducta, incitación a la violencia",,,,Servicio Penitenciario Provincial,,
PRONALCI,SECRETARIA DE DDHH,Telefónica,"2017,00",Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario PROVINCIAL,,"Mala alimentación, Segregación / Confinamiento",,,,Denegación acceso atención médica,,Servicio Penitenciario Provincial,UPP Nº 47 San Isidro,
PRONALCI,SECRETARIA DE DDHH,Telefónica,"2017,00",Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario FEDERAL,,,,Alejamiento de vínculos,,,,Servicio Penitenciario Federal,,
PRONALCI,SECRETARIA DE DDHH,Telefónica,"2016,00",Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario PROVINCIAL,,Malas condiciones de alojamiento (higiene),,,,Denegación acceso atención médica,,Servicio Penitenciario Provincial,,
PRONALCI,SECRETARIA DE DDHH,Telefónica,"2016,00",Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario PROVINCIAL,,,,Alejamiento de vínculos,,Denegación acceso atención médica,,Servicio Penitenciario Provincial,,
PRONALCI,SECRETARIA DE DDHH,Personal,"2014,00",Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario PROVINCIAL,,,Heridas penetrantes,,,Denegación acceso atención médica,,Servicio Penitenciario Provincial,,
PRONALCI,SECRETARIA DE DDHH,Telefónica,"2017,00",Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario PROVINCIAL,,,Heridas penetrantes,,,,,Servicio Penitenciario Provincial,,
PRONALCI,SECRETARIA DE DDHH,Telefónica,"2017,00",Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario PROVINCIAL,,Hurto / Robo de pertenencias,Golpes,,,Denegación acceso atención médica,,Servicio Penitenciario Provincial,,
PRONALCI,SECRETARIA DE DDHH,Carta,,Tucuman,Situaciones de Detención,Penal / Complejo Penitenciario PROVINCIAL,,,,,,Denegación acceso atención médica,,Servicio Penitenciario Provincial,,
Otros,SECRETARIA DE DDHH,Telefónica,"2017,00",Córdoba,Situaciones de Detención,Penal / Complejo Penitenciario PROVINCIAL,,"Malas condiciones de alojamiento (higiene), Malas condiciones de alojamiento (infraestructura)",,,,,,Servicio Penitenciario Provincial,,
Otros,SECRETARIA DE DDHH,Telefónica,"2017,00",Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario PROVINCIAL,,,,Alejamiento de vínculos,,,,Servicio Penitenciario Provincial,,
Otros,SECRETARIA DE DDHH,Otros,"2017,00",Buenos Aires,Situaciones de Tránsito,Espacio Público,Desalojo,,Golpes,,,,,Policia Provincial,Policía Bonaerense,
Otros,SECRETARIA DE DDHH,Telefónica,"2017,00",Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario FEDERAL,,Malas condiciones de alojamiento (higiene),,,,Falta de acceso ayudas técnicas y/o elementos / insumos medico asistenciales,,Servicio Penitenciario Federal,CPF N° 2 Marcos Paz,
Otros,SECRETARIA DE DDHH,Telefónica,"2017,00",Ciudad de Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario FEDERAL,,,,,,Denegación acceso atención médica,,Servicio Penitenciario Federal,CPF CABA,
Otros,SECRETARIA DE DDHH,Telefónica,"2017,00",Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario PROVINCIAL,,,,Restricción injustificada derechos al trabajo y la educación,,,,Servicio Penitenciario Provincial,,
Otros,SECRETARIA DE DDHH,Telefónica,"2017,00",Buenos Aires,Situaciones de Tránsito,Espacio Público,,,"Golpes, Sometimiento a corriente eléctrica",,,,,Policia Provincial,,
Otros,SECRETARIA DE DDHH,Telefónica,"2017,00",Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario PROVINCIAL,,Malas condiciones de alojamiento (higiene),Golpes,,,,,Servicio Penitenciario Provincial,UPP N° 49,
Otros,SECRETARIA DE DDHH,Telefónica,"2017,00",Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario PROVINCIAL,,,,,,"Denegación acceso atención médica, Interrupción / Mala administración de medicación en tratamientos",,Servicio Penitenciario Provincial,UPP N° 8 Los Hornos,
Otros,SECRETARIA DE DDHH,Telefónica,"2017,00",Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario PROVINCIAL,,,,"Hostigamiento, Amenazas",,,,Servicio Penitenciario Provincial,,
Otros,SECRETARIA DE DDHH,Telefónica,"2017,00",Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario PROVINCIAL,,,Golpes,,,,,Servicio Penitenciario Provincial,UPP Nº 30 Gral Alvear,
Otros,SECRETARIA DE DDHH,Telefónica,"2017,00",Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario PROVINCIAL,,,,,,Denegación acceso atención médica,,Servicio Penitenciario Provincial,,
Otros,SECRETARIA DE DDHH,Telefónica,"2016,00",Buenos Aires,"Situaciones Fomación, Entrenamiento y/o Rehabilitación","Instalaciones de las Fuerzas Armadas (cuarteles, regimientos, etc.)",,,Golpes,Hostigamiento,,,,FFAA_Ejercito,,
Otros,SECRETARIA DE DDHH,Telefónica,"2017,00",Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario PROVINCIAL,,,,,,,,Servicio Penitenciario Provincial,,
Otros,SECRETARIA DE DDHH,Telefónica,"2017,00",Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario PROVINCIAL,,,,"Ablandamiento, Alejamiento de vínculos",,,,Servicio Penitenciario Provincial,UPP Nº 36 Magdalena,
PRONALCI,SECRETARIA DE DDHH,Telefónica,"2017,00",Ciudad de Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario FEDERAL,,Mala alimentación,,,,Denegación acceso atención médica,,Servicio Penitenciario Federal,CPF CABA,
Otros,SECRETARIA DE DDHH,Telefónica,"2017,00",Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario PROVINCIAL,Traslados,,,"Ablandamiento, Alejamiento de vínculos",,Denegación acceso atención médica,,Servicio Penitenciario Provincial,,
PRONALCI,SECRETARIA DE DDHH,Personal,"2015,00",Buenos Aires,Situaciones de Tránsito,Espacio Público,,"Segregación / Confinamiento, Hurto / Robo de pertenencias",,,,,,Policia Provincial,,
Otros,SECRETARIA DE DDHH,Telefónica,"2017,00",Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario PROVINCIAL,,"Mala alimentación, Malas condiciones de alojamiento (higiene), Segregación / Confinamiento",Golpes,Disparos intimidatorios,,,,Servicio Penitenciario Provincial,UPP Nº 23 Florencio Varela ,
Otros,SECRETARIA DE DDHH,Telefónica,"2017,00",Buenos Aires,Situaciones de Detención,Centros de Detención Preventiva,,,,,,"Denegación acceso atención médica, Falta de administración de medicación",,Policia Provincial,,
Otros,SECRETARIA DE DDHH,Personal,"2017,00",Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario FEDERAL,,"Mala alimentación, Malas condiciones de alojamiento (higiene)",Quemaduras,Amenazas,,Denegación acceso atención médica,,Servicio Penitenciario Federal,CPF MARCOS PAZ,
Otros,SECRETARIA DE DDHH,Telefónica,"2017,00",Buenos Aires,Situaciones de Detención,Comisaría,,"Mala alimentación, Malas condiciones de alojamiento (higiene)",,,,,,,,
Otros,SECRETARIA DE DDHH,Telefónica,"2017,00",Buenos Aires,Situaciones de Detención,Centros de Detención Preventiva,,"Mala alimentación, Malas condiciones de alojamiento (higiene)",,,,,,Policia Provincial,,
DNPCVI,SECRETARIA DE DDHH,Telefónica,"2017,00",Buenos Aires,Situaciones de Detención,Comisaría,,,Golpes,,,,,Policia Provincial,,
DNPCVI,SECRETARIA DE DDHH,Telefónica,"2017,00",Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario PROVINCIAL,,,,,,"Denegación acceso atención médica, Falta de administración de medicación",,Servicio Penitenciario Provincial,UPP Nº 50 BATAN,
PRONALCI,SECRETARIA DE DDHH,Telefónica,"2017,00",Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario PROVINCIAL,,,,,,"Denegación acceso atención médica, Falta de administración de medicación",,Servicio Penitenciario Provincial,UPP Nº 13 de junin,
PRONALCI,SECRETARIA DE DDHH,Telefónica,"2017,00",Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario PROVINCIAL,,,Golpes,,,,,Servicio Penitenciario Provincial,UPP Nº 13 de junin,
DNPCVI,SECRETARIA DE DDHH,Telefónica,,,,,,,,,,,,,,
DNPCVI,SECRETARIA DE DDHH,Telefónica,"2017,00",Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario PROVINCIAL,,,,,,"Denegación acceso atención médica, Falta de administración de medicación",,Servicio Penitenciario Provincial,UPP Nº 30 GRAL ALVEAR,
DNPCVI,SECRETARIA DE DDHH,Telefónica,"2017,00",Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario PROVINCIAL,,Hurto / Robo de pertenencias,Golpes,,,,,Servicio Penitenciario Provincial,UPP nº 32 Florencio Varela,
DNPCVI,SECRETARIA DE DDHH,Telefónica,"2017,00",Buenos Aires,Situaciones de Detención,Comisaría,,,Golpes,,Desnudo parcial,,,Policia Provincial,,
DNPCVI,SECRETARIA DE DDHH,Telefónica,"2017,00",Buenos Aires,Situaciones de Detención,Comisaría,,,Heridas penetrantes,,,,,Policia Provincial,,
DNPCVI,SECRETARIA DE DDHH,Telefónica,"2017,00",Chubut,Situaciones de Detención,Penal / Complejo Penitenciario FEDERAL,,Malas condiciones de alojamiento (higiene),,,,Denegación acceso atención médica,,Servicio Penitenciario Federal,UPF Nº 6 RAWSON,
DNPCVI,SECRETARIA DE DDHH,Telefónica,"2017,00",Chubut,Situaciones de Detención,Penal / Complejo Penitenciario FEDERAL,,Hurto / Robo de pertenencias,,,,,,Servicio Penitenciario Federal,UPF Nº 6 RAWSON,
DNPCVI,SECRETARIA DE DDHH,Telefónica,"2017,00",Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario PROVINCIAL,,,,,,Denegación acceso atención médica,,Servicio Penitenciario Provincial,UPP Nº 13 Junin,
